# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2961180733
# output
#   file = bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.76555,1,0.946703,1,1,0,7.83511,0.267333
-8.20442,0.937519,0.946703,1,3,0,8.21374,0.201867
-8.09212,1,0.946703,1,1,0,8.24542,0.214163
-7.9924,1,0.946703,2,3,0,8.12062,0.226813
-8.29347,0.946855,0.946703,1,1,0,8.30742,0.193208
-8.08755,1,0.946703,1,1,0,8.29755,0.214702
-7.6406,0.997325,0.946703,1,3,0,8.10905,0.323886
-7.64136,0.967387,0.946703,2,3,0,7.84908,0.322529
-7.68216,0.987883,0.946703,1,3,0,7.70933,0.374439
-7.79784,0.92383,0.946703,2,3,0,8.14907,0.259847
-7.67507,0.959396,0.946703,2,3,0,8.13865,0.37093
-7.91162,0.915925,0.946703,1,3,0,8.16394,0.238762
-9.47237,0.793621,0.946703,1,3,0,9.65391,0.121303
-9.02253,1,0.946703,2,3,0,9.51952,0.142553
-9.41292,0.95217,0.946703,1,1,0,9.53027,0.123831
-7.63841,1,0.946703,2,3,0,9.08395,0.336303
-7.63841,0.757522,0.946703,1,3,0,8.75483,0.336303
-7.67641,0.989963,0.946703,1,3,0,7.69158,0.296461
-8.43243,0.816221,0.946703,1,3,0,8.82016,0.513761
-9.09913,0.836237,0.946703,1,1,0,9.19962,0.578366
-8.43202,1,0.946703,1,1,0,9.02052,0.513714
-7.91452,1,0.946703,2,3,0,8.30362,0.43846
-8.03348,0.968676,0.946703,1,1,0,8.08231,0.459652
-8.53967,0.872285,0.946703,1,1,0,8.57152,0.525726
-8.33359,1,0.946703,1,1,0,8.627,0.501967
-7.84893,1,0.946703,2,3,0,8.20791,0.424819
-8.33461,0.803257,0.946703,2,3,0,9.2497,0.502092
-9.26694,0.778742,0.946703,1,1,0,9.32029,0.591847
-8.29523,1,0.946703,1,1,0,9.04924,0.497159
-7.64856,1,0.946703,2,3,0,8.25531,0.313919
-7.76123,0.979501,0.946703,2,3,0,7.8125,0.268412
-7.65958,0.877618,0.946703,2,3,0,8.70405,0.305595
-7.64095,0.998337,0.946703,1,3,0,7.67262,0.343536
-8.01467,0.900227,0.946703,1,3,0,8.19336,0.223813
-7.67252,1,0.946703,2,3,0,7.93619,0.36959
-7.67059,1,0.946703,1,1,0,7.67962,0.368539
-8.11521,0.91162,0.946703,1,3,0,8.1376,0.472423
-8.76188,0.839784,0.946703,1,1,0,8.79777,0.548324
-7.91214,1,0.946703,1,1,0,8.5339,0.437994
-7.65881,1,0.946703,2,3,0,7.86657,0.306089
-7.66338,0.993272,0.946703,1,3,0,7.71597,0.364325
-8.00914,0.890538,0.946703,1,3,0,8.28655,0.224547
-7.84899,1,0.946703,2,3,0,7.99067,0.249559
-7.82202,0.951036,0.946703,1,3,0,8.30134,0.418632
-7.75487,0.954769,0.946703,1,3,0,8.14293,0.27004
-7.74436,0.970012,0.946703,2,3,0,8.0504,0.397743
-7.74436,0.948408,0.946703,1,1,0,7.89643,0.397743
-7.64009,0.996645,0.946703,1,3,0,7.76329,0.324945
-9.07721,0.720983,0.946703,2,3,0,9.69541,0.13968
-8.2563,1,0.946703,1,1,0,8.9486,0.196721
-8.0715,0.887613,0.946703,1,3,0,9.41156,0.465742
-8.87797,0.804442,0.946703,1,1,0,8.89588,0.55917
-7.94941,1,0.946703,1,1,0,8.6291,0.445071
-8.68079,0.821159,0.946703,1,1,0,8.68674,0.540382
-8.12001,0.864222,0.946703,2,3,0,10.171,0.210942
-8.35451,0.986706,0.946703,2,3,0,8.39432,0.187719
-8.46981,0.944839,0.946703,2,3,0,9.26043,0.178173
-9.39211,0.875675,0.946703,1,1,0,9.39352,0.124734
-8.77725,1,0.946703,1,1,0,9.35857,0.156694
-9.12614,0.953567,0.946703,1,1,0,9.22617,0.137185
-7.80833,0.976003,0.946703,1,3,0,9.04449,0.2576
-7.89625,0.982305,0.946703,1,1,0,7.91362,0.241267
-7.7935,1,0.946703,1,1,0,7.88786,0.260799
-7.76668,1,0.946703,1,1,0,7.80944,0.267056
-7.63817,0.998797,0.946703,1,3,0,7.7769,0.333277
-8.04434,0.899931,0.946703,1,3,0,8.19266,0.219983
-8.25763,0.962472,0.946703,1,1,0,8.29048,0.196592
-7.91283,0.92232,0.946703,1,3,0,9.1176,0.438129
-7.74843,1,0.946703,1,1,0,7.8757,0.398993
-7.63851,0.998428,0.946703,1,3,0,7.75655,0.329795
-7.63851,0.920899,0.946703,1,3,0,7.9818,0.329795
-7.70554,0.901425,0.946703,2,3,0,8.26178,0.284757
-7.63873,1,0.946703,2,3,0,7.69653,0.337899
-7.72477,0.899972,0.946703,2,3,0,8.25929,0.278487
-7.68576,1,0.946703,1,1,0,7.71974,0.292306
-7.68576,0.836095,0.946703,1,3,0,8.5228,0.292306
-7.70663,0.995375,0.946703,1,1,0,7.71291,0.284378
-8.99625,0.862957,0.946703,2,3,0,9.1354,0.569656
-8.15628,1,0.946703,2,7,0,8.84049,0.206927
-8.29122,0.992285,0.946703,2,3,0,8.35732,0.193417
-7.63825,0.98836,0.946703,1,3,0,8.39495,0.33504
-7.77747,0.964771,0.946703,1,3,0,7.82669,0.264458
-7.64526,0.999026,0.946703,1,3,0,7.76292,0.317263
-8.79017,0.842311,0.946703,2,3,0,8.89431,0.155892
-7.65937,1,0.946703,2,3,0,8.55473,0.361725
-7.68397,0.985721,0.946703,1,3,0,7.75447,0.293069
-8.18197,0.909549,0.946703,1,3,0,8.23761,0.204191
-7.63943,0.995386,0.946703,1,3,0,8.22718,0.326533
-9.33766,0.665188,0.946703,1,3,0,9.75234,0.597286
-8.65773,1,0.946703,1,1,0,9.30757,0.538063
-7.64031,0.998753,0.946703,1,3,0,8.58409,0.342272
-10.1151,0.66012,0.946703,2,3,0,10.1497,0.0980362
-8.95263,0.97237,0.946703,2,3,0,10.9426,0.146364
-8.46866,1,0.946703,1,1,0,8.92037,0.178263
-9.01393,0.974162,0.946703,2,3,0,9.04492,0.143014
-7.78497,0.978381,0.946703,1,3,0,8.93657,0.262719
-7.64117,0.895839,0.946703,2,3,0,8.58293,0.322845
-7.64117,0.935943,0.946703,1,3,0,7.92961,0.322845
-7.77059,0.96578,0.946703,1,3,0,7.82707,0.405438
-7.77059,0.730349,0.946703,1,3,0,9.17942,0.405438
-7.70914,1,0.946703,1,1,0,7.76226,0.38577
-7.71938,0.954525,0.946703,2,3,0,8.03024,0.280163
-7.73728,0.985059,0.946703,2,3,0,7.87867,0.274807
-7.98066,0.913628,0.946703,1,3,0,8.35343,0.450693
-8.16893,0.950614,0.946703,1,1,0,8.2239,0.480233
-8.45765,0.924911,0.946703,1,1,0,8.54496,0.516648
-7.65443,1,0.946703,1,3,0,8.34095,0.358161
-7.68811,0.991591,0.946703,1,1,0,7.68835,0.377179
-7.63929,0.999859,0.946703,1,3,0,7.68256,0.339788
-7.65437,0.996929,0.946703,1,3,0,7.65538,0.358109
-7.76997,0.960097,0.946703,1,3,0,7.88258,0.26625
-8.04629,0.900105,0.946703,1,3,0,8.51674,0.461735
-8.53084,0.87737,0.946703,1,1,0,8.5671,0.524771
-8.16435,1,0.946703,1,1,0,8.50728,0.479583
-8.03224,1,0.946703,1,1,0,8.20573,0.459449
-9.62465,0.765607,0.946703,2,7,0,9.66761,0.115155
-8.59621,1,0.946703,1,1,0,9.48499,0.168731
-7.67301,1,0.946703,2,3,0,8.39559,0.369851
-7.72185,0.963579,0.946703,2,3,0,7.90619,0.279388
-7.65582,0.995605,0.946703,2,3,0,7.76146,0.308111
-7.64394,1,0.946703,2,3,0,7.65308,0.318823
-7.64394,0.752983,0.946703,1,3,0,8.87599,0.318823
-7.69978,0.989242,0.946703,2,3,0,7.72886,0.286817
-8.14016,0.925534,0.946703,1,3,0,8.17229,0.208688
-8.5137,0.938628,0.946703,1,1,0,8.53497,0.174784
-9.1448,0.912776,0.946703,1,1,0,9.16888,0.136252
-7.6606,0.938174,0.946703,1,3,0,9.72152,0.362548
-7.67163,0.989815,0.946703,1,3,0,7.73511,0.298795
-7.79883,0.980139,0.946703,1,3,0,7.80057,0.25963
-7.77515,1,0.946703,1,1,0,7.81792,0.265008
-7.69628,1,0.946703,1,1,0,7.75942,0.288119
-7.63938,0.999671,0.946703,1,3,0,7.69246,0.326671
-7.64373,0.604344,0.946703,2,3,0,10.9925,0.31909
-7.63968,0.999339,0.946703,1,3,0,7.64903,0.340832
-7.65815,0.994228,0.946703,1,3,0,7.67169,0.30652
-8.18218,0.936356,0.946703,2,3,0,8.24476,0.482097
-7.78289,0.929716,0.946703,2,3,0,8.75018,0.408791
-8.40182,0.800185,0.946703,2,3,0,9.2088,0.510194
-8.1683,1,0.946703,1,1,0,8.43419,0.480144
-8.1683,0.963172,0.946703,1,1,0,8.38112,0.480144
-8.82354,0.945965,0.946703,2,3,0,8.8689,0.554157
-7.66687,1,0.946703,1,3,0,8.63734,0.36643
-7.71604,0.987614,0.946703,1,1,0,7.71697,0.38831
-7.64187,0.995993,0.946703,1,3,0,7.74025,0.321696
-7.64727,0.949997,0.946703,2,3,0,7.96419,0.315145
-7.64018,0.987521,0.946703,2,3,0,7.72979,0.341996
-7.6443,0.998138,0.946703,1,3,0,7.65198,0.318388
-8.68374,0.772865,0.946703,1,3,0,8.99731,0.540676
-8.22131,1,0.946703,1,1,0,8.63571,0.487475
-8.22131,0.810915,0.946703,1,1,0,8.83462,0.487475
-7.74624,0.950392,0.946703,2,3,0,8.63516,0.272324
-7.81903,0.95455,0.946703,1,3,0,8.12334,0.417918
-8.38571,0.859533,0.946703,1,1,0,8.38599,0.508286
-8.87997,0.675416,0.946703,2,3,0,11.0269,0.559351
-8.30331,1,0.946703,1,1,0,8.8066,0.498183
-7.91749,0.875361,0.946703,1,3,0,9.17052,0.237829
# 
#  Elapsed Time: 0.023542 seconds (Warm-up)
#                0.046665 seconds (Sampling)
#                0.070207 seconds (Total)
# 
